Freq.	V(n005)
4.81947797625110e+03	(4.92791441243120e+01dB,1.79929805861322e+02°)
4.83058802039755e+03	(4.92791441370406e+01dB,1.79929644047003e+02°)
4.84172367584082e+03	(4.92791441498281e+01dB,1.79929481859664e+02°)
4.85288500162103e+03	(4.92791441626744e+01dB,1.79929319298443e+02°)
4.86407205691444e+03	(4.92791441755801e+01dB,1.79929156362477e+02°)
4.87528490103368e+03	(4.92791441885454e+01dB,1.79928993050907e+02°)
4.88652359342816e+03	(4.92791442015705e+01dB,1.79928829362862e+02°)
4.89778819368428e+03	(4.92791442146558e+01dB,1.79928665297478e+02°)
4.90907876152585e+03	(4.92791442278014e+01dB,1.79928500853882e+02°)
4.92039535681433e+03	(4.92791442410077e+01dB,1.79928336031203e+02°)
4.93173803954917e+03	(4.92791442542750e+01dB,1.79928170828569e+02°)
4.94310686986817e+03	(4.92791442676036e+01dB,1.79928005245103e+02°)
4.95450190804772e+03	(4.92791442809936e+01dB,1.79927839279926e+02°)
4.96592321450317e+03	(4.92791442944454e+01dB,1.79927672932160e+02°)
4.97737084978917e+03	(4.92791443079594e+01dB,1.79927506200920e+02°)
4.98884487459993e+03	(4.92791443215356e+01dB,1.79927339085324e+02°)
5.00034534976960e+03	(4.92791443351746e+01dB,1.79927171584488e+02°)
5.01187233627253e+03	(4.92791443488765e+01dB,1.79927003697519e+02°)
5.02342589522368e+03	(4.92791443626417e+01dB,1.79926835423531e+02°)
5.03500608787886e+03	(4.92791443764705e+01dB,1.79926666761632e+02°)
5.04661297563509e+03	(4.92791443903630e+01dB,1.79926497710926e+02°)
5.05824662003095e+03	(4.92791444043197e+01dB,1.79926328270515e+02°)
5.06990708274685e+03	(4.92791444183408e+01dB,1.79926158439503e+02°)
5.08159442560541e+03	(4.92791444324265e+01dB,1.79925988216988e+02°)
5.09330871057176e+03	(4.92791444465774e+01dB,1.79925817602072e+02°)
5.10504999975387e+03	(4.92791444607935e+01dB,1.79925646593844e+02°)
5.11681835540288e+03	(4.92791444750753e+01dB,1.79925475191402e+02°)
5.12861383991345e+03	(4.92791444894229e+01dB,1.79925303393835e+02°)
5.14043651582406e+03	(4.92791445038369e+01dB,1.79925131200233e+02°)
5.15228644581737e+03	(4.92791445183174e+01dB,1.79924958609685e+02°)
5.16416369272051e+03	(4.92791445328646e+01dB,1.79924785621269e+02°)
5.17606831950548e+03	(4.92791445474790e+01dB,1.79924612234076e+02°)
5.18800038928941e+03	(4.92791445621609e+01dB,1.79924438447182e+02°)
5.19995996533496e+03	(4.92791445769106e+01dB,1.79924264259667e+02°)
5.21194711105060e+03	(4.92791445917283e+01dB,1.79924089670607e+02°)
5.22396188999100e+03	(4.92791446066144e+01dB,1.79923914679079e+02°)
5.23600436585730e+03	(4.92791446215692e+01dB,1.79923739284149e+02°)
5.24807460249752e+03	(4.92791446365931e+01dB,1.79923563484893e+02°)
5.26017266390686e+03	(4.92791446516864e+01dB,1.79923387280376e+02°)
5.27229861422802e+03	(4.92791446668492e+01dB,1.79923210669666e+02°)
5.28445251775160e+03	(4.92791446820821e+01dB,1.79923033651824e+02°)
5.29663443891637e+03	(4.92791446973853e+01dB,1.79922856225913e+02°)
5.30884444230968e+03	(4.92791447127591e+01dB,1.79922678390991e+02°)
5.32108259266774e+03	(4.92791447282039e+01dB,1.79922500146117e+02°)
5.33334895487600e+03	(4.92791447437199e+01dB,1.79922321490345e+02°)
5.34564359396951e+03	(4.92791447593076e+01dB,1.79922142422728e+02°)
5.35796657513321e+03	(4.92791447749672e+01dB,1.79921962942316e+02°)
5.37031796370232e+03	(4.92791447906992e+01dB,1.79921783048159e+02°)
5.38269782516267e+03	(4.92791448065037e+01dB,1.79921602739301e+02°)
5.39510622515107e+03	(4.92791448223812e+01dB,1.79921422014787e+02°)
5.40754322945560e+03	(4.92791448383319e+01dB,1.79921240873659e+02°)
5.42000890401603e+03	(4.92791448543563e+01dB,1.79921059314955e+02°)
5.43250331492412e+03	(4.92791448704547e+01dB,1.79920877337716e+02°)
5.44502652842400e+03	(4.92791448866274e+01dB,1.79920694940975e+02°)
5.45757861091249e+03	(4.92791449028747e+01dB,1.79920512123765e+02°)
5.47015962893950e+03	(4.92791449191970e+01dB,1.79920328885114e+02°)
5.48276964920832e+03	(4.92791449355946e+01dB,1.79920145224054e+02°)
5.49540873857603e+03	(4.92791449520680e+01dB,1.79919961139612e+02°)
5.50807696405382e+03	(4.92791449686174e+01dB,1.79919776630811e+02°)
5.52077439280736e+03	(4.92791449852432e+01dB,1.79919591696671e+02°)
5.53350109215715e+03	(4.92791450019456e+01dB,1.79919406336211e+02°)
5.54625712957889e+03	(4.92791450187252e+01dB,1.79919220548451e+02°)
5.55904257270381e+03	(4.92791450355823e+01dB,1.79919034332404e+02°)
5.57185748931908e+03	(4.92791450525172e+01dB,1.79918847687085e+02°)
5.58470194736808e+03	(4.92791450695302e+01dB,1.79918660611502e+02°)
5.59757601495088e+03	(4.92791450866217e+01dB,1.79918473104664e+02°)
5.61047976032448e+03	(4.92791451037922e+01dB,1.79918285165575e+02°)
5.62341325190327e+03	(4.92791451210419e+01dB,1.79918096793244e+02°)
5.63637655825932e+03	(4.92791451383712e+01dB,1.79917907986666e+02°)
5.64936974812280e+03	(4.92791451557805e+01dB,1.79917718744844e+02°)
5.66239289038231e+03	(4.92791451732702e+01dB,1.79917529066774e+02°)
5.67544605408524e+03	(4.92791451908406e+01dB,1.79917338951446e+02°)
5.68852930843819e+03	(4.92791452084921e+01dB,1.79917148397859e+02°)
5.70164272280725e+03	(4.92791452262250e+01dB,1.79916957404997e+02°)
5.71478636671844e+03	(4.92791452440399e+01dB,1.79916765971852e+02°)
5.72796030985806e+03	(4.92791452619369e+01dB,1.79916574097405e+02°)
5.74116462207304e+03	(4.92791452799166e+01dB,1.79916381780641e+02°)
5.75439937337134e+03	(4.92791452979793e+01dB,1.79916189020541e+02°)
5.76766463392227e+03	(4.92791453161253e+01dB,1.79915995816079e+02°)
5.78096047405695e+03	(4.92791453343550e+01dB,1.79915802166233e+02°)
5.79428696426858e+03	(4.92791453526689e+01dB,1.79915608069979e+02°)
5.80764417521288e+03	(4.92791453710675e+01dB,1.79915413526286e+02°)
5.82103217770848e+03	(4.92791453895509e+01dB,1.79915218534121e+02°)
5.83445104273721e+03	(4.92791454081195e+01dB,1.79915023092450e+02°)
5.84790084144457e+03	(4.92791454267739e+01dB,1.79914827200238e+02°)
5.86138164514005e+03	(4.92791454455145e+01dB,1.79914630856448e+02°)
5.87489352529753e+03	(4.92791454643415e+01dB,1.79914434060037e+02°)
5.88843655355565e+03	(4.92791454832554e+01dB,1.79914236809961e+02°)
5.90201080171820e+03	(4.92791455022566e+01dB,1.79914039105177e+02°)
5.91561634175450e+03	(4.92791455213455e+01dB,1.79913840944634e+02°)
5.92925324579975e+03	(4.92791455405226e+01dB,1.79913642327283e+02°)
5.94292158615548e+03	(4.92791455597882e+01dB,1.79913443252069e+02°)
5.95662143528986e+03	(4.92791455791426e+01dB,1.79913243717936e+02°)
5.97035286583812e+03	(4.92791455985864e+01dB,1.79913043723831e+02°)
5.98411595060295e+03	(4.92791456181200e+01dB,1.79912843268689e+02°)
5.99791076255484e+03	(4.92791456377437e+01dB,1.79912642351448e+02°)
6.01173737483253e+03	(4.92791456574580e+01dB,1.79912440971045e+02°)
6.02559586074333e+03	(4.92791456772633e+01dB,1.79912239126410e+02°)
6.03948629376355e+03	(4.92791456971600e+01dB,1.79912036816474e+02°)
6.05340874753888e+03	(4.92791457171487e+01dB,1.79911834040163e+02°)
6.06736329588480e+03	(4.92791457372294e+01dB,1.79911630796401e+02°)
6.08135001278692e+03	(4.92791457574030e+01dB,1.79911427084116e+02°)
6.09536897240143e+03	(4.92791457776696e+01dB,1.79911222902222e+02°)
6.10942024905546e+03	(4.92791457980298e+01dB,1.79911018249640e+02°)
6.12350391724748e+03	(4.92791458184839e+01dB,1.79910813125281e+02°)
6.13762005164768e+03	(4.92791458390325e+01dB,1.79910607528061e+02°)
6.15176872709842e+03	(4.92791458596759e+01dB,1.79910401456888e+02°)
6.16595001861456e+03	(4.92791458804145e+01dB,1.79910194910670e+02°)
6.18016400138390e+03	(4.92791459012490e+01dB,1.79909987888315e+02°)
6.19441075076755e+03	(4.92791459221795e+01dB,1.79909780388718e+02°)
6.20869034230037e+03	(4.92791459432068e+01dB,1.79909572410788e+02°)
6.22300285169133e+03	(4.92791459643310e+01dB,1.79909363953413e+02°)
6.23734835482393e+03	(4.92791459855527e+01dB,1.79909155015495e+02°)
6.25172692775659e+03	(4.92791460068725e+01dB,1.79908945595925e+02°)
6.26613864672309e+03	(4.92791460282906e+01dB,1.79908735693590e+02°)
6.28058358813291e+03	(4.92791460498076e+01dB,1.79908525307378e+02°)
6.29506182857171e+03	(4.92791460714239e+01dB,1.79908314436174e+02°)
6.30957344480166e+03	(4.92791460931400e+01dB,1.79908103078860e+02°)
6.32411851376192e+03	(4.92791461149563e+01dB,1.79907891234313e+02°)
6.33869711256900e+03	(4.92791461368733e+01dB,1.79907678901416e+02°)
6.35330931851716e+03	(4.92791461588915e+01dB,1.79907466079037e+02°)
6.36795520907888e+03	(4.92791461810113e+01dB,1.79907252766051e+02°)
6.38263486190521e+03	(4.92791462032332e+01dB,1.79907038961325e+02°)
6.39734835482620e+03	(4.92791462255576e+01dB,1.79906824663726e+02°)
6.41209576585134e+03	(4.92791462479852e+01dB,1.79906609872119e+02°)
6.42687717316992e+03	(4.92791462705163e+01dB,1.79906394585365e+02°)
6.44169265515149e+03	(4.92791462931513e+01dB,1.79906178802320e+02°)
6.45654229034627e+03	(4.92791463158908e+01dB,1.79905962521843e+02°)
6.47142615748555e+03	(4.92791463387354e+01dB,1.79905745742787e+02°)
6.48634433548210e+03	(4.92791463616852e+01dB,1.79905528463999e+02°)
6.50129690343062e+03	(4.92791463847411e+01dB,1.79905310684332e+02°)
6.51628394060814e+03	(4.92791464079034e+01dB,1.79905092402628e+02°)
6.53130552647444e+03	(4.92791464311726e+01dB,1.79904873617731e+02°)
6.54636174067246e+03	(4.92791464545492e+01dB,1.79904654328480e+02°)
6.56145266302877e+03	(4.92791464780337e+01dB,1.79904434533712e+02°)
6.57657837355392e+03	(4.92791465016265e+01dB,1.79904214232266e+02°)
6.59173895244292e+03	(4.92791465253283e+01dB,1.79903993422968e+02°)
6.60693448007567e+03	(4.92791465491395e+01dB,1.79903772104652e+02°)
6.62216503701733e+03	(4.92791465730607e+01dB,1.79903550276143e+02°)
6.63743070401879e+03	(4.92791465970922e+01dB,1.79903327936262e+02°)
6.65273156201712e+03	(4.92791466212346e+01dB,1.79903105083833e+02°)
6.66806769213592e+03	(4.92791466454885e+01dB,1.79902881717674e+02°)
6.68343917568585e+03	(4.92791466698544e+01dB,1.79902657836603e+02°)
6.69884609416497e+03	(4.92791466943326e+01dB,1.79902433439427e+02°)
6.71428852925922e+03	(4.92791467189239e+01dB,1.79902208524962e+02°)
6.72976656284288e+03	(4.92791467436287e+01dB,1.79901983092012e+02°)
6.74528027697892e+03	(4.92791467684476e+01dB,1.79901757139385e+02°)
6.76082975391951e+03	(4.92791467933810e+01dB,1.79901530665880e+02°)
6.77641507610645e+03	(4.92791468184294e+01dB,1.79901303670299e+02°)
6.79203632617154e+03	(4.92791468435935e+01dB,1.79901076151435e+02°)
6.80769358693711e+03	(4.92791468688738e+01dB,1.79900848108085e+02°)
6.82338694141639e+03	(4.92791468942707e+01dB,1.79900619539038e+02°)
6.83911647281398e+03	(4.92791469197848e+01dB,1.79900390443082e+02°)
6.85488226452631e+03	(4.92791469454167e+01dB,1.79900160819003e+02°)
6.87068440014201e+03	(4.92791469711670e+01dB,1.79899930665586e+02°)
6.88652296344245e+03	(4.92791469970361e+01dB,1.79899699981606e+02°)
6.90239803840211e+03	(4.92791470230245e+01dB,1.79899468765839e+02°)
6.91830970918905e+03	(4.92791470491330e+01dB,1.79899237017068e+02°)
6.93425806016538e+03	(4.92791470753619e+01dB,1.79899004734056e+02°)
6.95024317588765e+03	(4.92791471017121e+01dB,1.79898771915576e+02°)
6.96626514110737e+03	(4.92791471281836e+01dB,1.79898538560388e+02°)
6.98232404077140e+03	(4.92791471547775e+01dB,1.79898304667260e+02°)
6.99841996002242e+03	(4.92791471814941e+01dB,1.79898070234950e+02°)
7.01455298419939e+03	(4.92791472083341e+01dB,1.79897835262216e+02°)
7.03072319883801e+03	(4.92791472352978e+01dB,1.79897599747810e+02°)
7.04693068967115e+03	(4.92791472623861e+01dB,1.79897363690487e+02°)
7.06317554262930e+03	(4.92791472895994e+01dB,1.79897127088991e+02°)
7.07945784384105e+03	(4.92791473169383e+01dB,1.79896889942071e+02°)
7.09577767963356e+03	(4.92791473444034e+01dB,1.79896652248467e+02°)
7.11213513653296e+03	(4.92791473719952e+01dB,1.79896414006920e+02°)
7.12853030126487e+03	(4.92791473997146e+01dB,1.79896175216170e+02°)
7.14496326075480e+03	(4.92791474275616e+01dB,1.79895935874944e+02°)
7.16143410212869e+03	(4.92791474555373e+01dB,1.79895695981978e+02°)
7.17794291271329e+03	(4.92791474836421e+01dB,1.79895455535998e+02°)
7.19448978003666e+03	(4.92791475118767e+01dB,1.79895214535733e+02°)
7.21107479182866e+03	(4.92791475402417e+01dB,1.79894972979901e+02°)
7.22769803602137e+03	(4.92791475687375e+01dB,1.79894730867222e+02°)
7.24435960074957e+03	(4.92791475973648e+01dB,1.79894488196413e+02°)
7.26105957435121e+03	(4.92791476261242e+01dB,1.79894244966187e+02°)
7.27779804536790e+03	(4.92791476550166e+01dB,1.79894001175256e+02°)
7.29457510254535e+03	(4.92791476840421e+01dB,1.79893756822327e+02°)
7.31139083483383e+03	(4.92791477132017e+01dB,1.79893511906100e+02°)
7.32824533138870e+03	(4.92791477424958e+01dB,1.79893266425280e+02°)
7.34513868157081e+03	(4.92791477719253e+01dB,1.79893020378572e+02°)
7.36207097494702e+03	(4.92791478014904e+01dB,1.79892773764658e+02°)
7.37904230129067e+03	(4.92791478311921e+01dB,1.79892526582238e+02°)
7.39605275058203e+03	(4.92791478610309e+01dB,1.79892278830004e+02°)
7.41310241300883e+03	(4.92791478910074e+01dB,1.79892030506637e+02°)
7.43019137896667e+03	(4.92791479211223e+01dB,1.79891781610824e+02°)
7.44731973905954e+03	(4.92791479513761e+01dB,1.79891532141240e+02°)
7.46448758410032e+03	(4.92791479817696e+01dB,1.79891282096571e+02°)
7.48169500511119e+03	(4.92791480123034e+01dB,1.79891031475483e+02°)
7.49894209332421e+03	(4.92791480429782e+01dB,1.79890780276653e+02°)
7.51622894018170e+03	(4.92791480737946e+01dB,1.79890528498747e+02°)
7.53355563733682e+03	(4.92791481047531e+01dB,1.79890276140430e+02°)
7.55092227665398e+03	(4.92791481358545e+01dB,1.79890023200363e+02°)
7.56832895020939e+03	(4.92791481670995e+01dB,1.79889769677205e+02°)
7.58577575029148e+03	(4.92791481984889e+01dB,1.79889515569615e+02°)
7.60326276940146e+03	(4.92791482300230e+01dB,1.79889260876242e+02°)
7.62079010025376e+03	(4.92791482617027e+01dB,1.79889005595738e+02°)
7.63835783577655e+03	(4.92791482935286e+01dB,1.79888749726744e+02°)
7.65596606911220e+03	(4.92791483255014e+01dB,1.79888493267912e+02°)
7.67361489361783e+03	(4.92791483576218e+01dB,1.79888236217879e+02°)
7.69130440286573e+03	(4.92791483898904e+01dB,1.79887978575279e+02°)
7.70903469064394e+03	(4.92791484223080e+01dB,1.79887720338747e+02°)
7.72680585095666e+03	(4.92791484548754e+01dB,1.79887461506919e+02°)
7.74461797802482e+03	(4.92791484875929e+01dB,1.79887202078416e+02°)
7.76247116628655e+03	(4.92791485204614e+01dB,1.79886942051866e+02°)
7.78036551039767e+03	(4.92791485534817e+01dB,1.79886681425888e+02°)
7.79830110523222e+03	(4.92791485866543e+01dB,1.79886420199104e+02°)
7.81627804588292e+03	(4.92791486199802e+01dB,1.79886158370125e+02°)
7.83429642766174e+03	(4.92791486534599e+01dB,1.79885895937566e+02°)
7.85235634610034e+03	(4.92791486870941e+01dB,1.79885632900033e+02°)
7.87045789695061e+03	(4.92791487208835e+01dB,1.79885369256133e+02°)
7.88860117618517e+03	(4.92791487548288e+01dB,1.79885105004464e+02°)
7.90678627999787e+03	(4.92791487889310e+01dB,1.79884840143635e+02°)
7.92501330480434e+03	(4.92791488231904e+01dB,1.79884574672227e+02°)
7.94328234724243e+03	(4.92791488576080e+01dB,1.79884308588847e+02°)
7.96159350417280e+03	(4.92791488921845e+01dB,1.79884041892076e+02°)
7.97994687267938e+03	(4.92791489269206e+01dB,1.79883774580503e+02°)
7.99834255006990e+03	(4.92791489618169e+01dB,1.79883506652705e+02°)
8.01678063387640e+03	(4.92791489968745e+01dB,1.79883238107273e+02°)
8.03526122185579e+03	(4.92791490320937e+01dB,1.79882968942770e+02°)
8.05378441199028e+03	(4.92791490674756e+01dB,1.79882699157775e+02°)
8.07235030248799e+03	(4.92791491030208e+01dB,1.79882428750862e+02°)
8.09095899178343e+03	(4.92791491387300e+01dB,1.79882157720589e+02°)
8.10961057853802e+03	(4.92791491746042e+01dB,1.79881886065528e+02°)
8.12830516164060e+03	(4.92791492106437e+01dB,1.79881613784228e+02°)
8.14704284020800e+03	(4.92791492468498e+01dB,1.79881340875255e+02°)
8.16582371358553e+03	(4.92791492832228e+01dB,1.79881067337154e+02°)
8.18464788134750e+03	(4.92791493197640e+01dB,1.79880793168485e+02°)
8.20351544329778e+03	(4.92791493564737e+01dB,1.79880518367783e+02°)
8.22242649947031e+03	(4.92791493933527e+01dB,1.79880242933593e+02°)
8.24138115012962e+03	(4.92791494304021e+01dB,1.79879966864463e+02°)
8.26037949577139e+03	(4.92791494676225e+01dB,1.79879690158921e+02°)
8.27942163712294e+03	(4.92791495050146e+01dB,1.79879412815503e+02°)
8.29850767514382e+03	(4.92791495425794e+01dB,1.79879134832741e+02°)
8.31763771102631e+03	(4.92791495803175e+01dB,1.79878856209155e+02°)
8.33681184619594e+03	(4.92791496182298e+01dB,1.79878576943273e+02°)
8.35603018231207e+03	(4.92791496563172e+01dB,1.79878297033614e+02°)
8.37529282126842e+03	(4.92791496945804e+01dB,1.79878016478693e+02°)
8.39459986519356e+03	(4.92791497330201e+01dB,1.79877735277018e+02°)
8.41395141645154e+03	(4.92791497716374e+01dB,1.79877453427103e+02°)
8.43334757764234e+03	(4.92791498104327e+01dB,1.79877170927453e+02°)
8.45278845160249e+03	(4.92791498494072e+01dB,1.79876887776571e+02°)
8.47227414140555e+03	(4.92791498885617e+01dB,1.79876603972955e+02°)
8.49180475036272e+03	(4.92791499278968e+01dB,1.79876319515096e+02°)
8.51138038202335e+03	(4.92791499674134e+01dB,1.79876034401488e+02°)
8.53100114017548e+03	(4.92791500071125e+01dB,1.79875748630627e+02°)
8.55066712884641e+03	(4.92791500469948e+01dB,1.79875462200987e+02°)
8.57037845230328e+03	(4.92791500870613e+01dB,1.79875175111059e+02°)
8.59013521505353e+03	(4.92791501273127e+01dB,1.79874887359313e+02°)
8.60993752184558e+03	(4.92791501677497e+01dB,1.79874598944223e+02°)
8.62978547766928e+03	(4.92791502083735e+01dB,1.79874309864265e+02°)
8.64967918775651e+03	(4.92791502491849e+01dB,1.79874020117908e+02°)
8.66961875758174e+03	(4.92791502901845e+01dB,1.79873729703608e+02°)
8.68960429286259e+03	(4.92791503313736e+01dB,1.79873438619834e+02°)
8.70963589956038e+03	(4.92791503727525e+01dB,1.79873146865031e+02°)
8.72971368388068e+03	(4.92791504143225e+01dB,1.79872854437663e+02°)
8.74983775227393e+03	(4.92791504560844e+01dB,1.79872561336172e+02°)
8.77000821143591e+03	(4.92791504980392e+01dB,1.79872267559010e+02°)
8.79022516830841e+03	(4.92791505401875e+01dB,1.79871973104619e+02°)
8.81048873007970e+03	(4.92791505825303e+01dB,1.79871677971432e+02°)
8.83079900418519e+03	(4.92791506250687e+01dB,1.79871382157891e+02°)
8.85115609830791e+03	(4.92791506678034e+01dB,1.79871085662424e+02°)
8.87156012037917e+03	(4.92791507107353e+01dB,1.79870788483457e+02°)
8.89201117857904e+03	(4.92791507538654e+01dB,1.79870490619417e+02°)
8.91250938133701e+03	(4.92791507971946e+01dB,1.79870192068727e+02°)
8.93305483733251e+03	(4.92791508407237e+01dB,1.79869892829796e+02°)
8.95364765549549e+03	(4.92791508844537e+01dB,1.79869592901049e+02°)
8.97428794500703e+03	(4.92791509283858e+01dB,1.79869292280888e+02°)
8.99497581529990e+03	(4.92791509725205e+01dB,1.79868990967720e+02°)
9.01571137605912e+03	(4.92791510168588e+01dB,1.79868688959947e+02°)
9.03649473722256e+03	(4.92791510614020e+01dB,1.79868386255970e+02°)
9.05732600898155e+03	(4.92791511061507e+01dB,1.79868082854184e+02°)
9.07820530178140e+03	(4.92791511511060e+01dB,1.79867778752978e+02°)
9.09913272632206e+03	(4.92791511962686e+01dB,1.79867473950741e+02°)
9.12010839355864e+03	(4.92791512416398e+01dB,1.79867168445857e+02°)
9.14113241470204e+03	(4.92791512872204e+01dB,1.79866862236705e+02°)
9.16220490121953e+03	(4.92791513330114e+01dB,1.79866555321662e+02°)
9.18332596483535e+03	(4.92791513790138e+01dB,1.79866247699104e+02°)
9.20449571753125e+03	(4.92791514252285e+01dB,1.79865939367398e+02°)
9.22571427154717e+03	(4.92791514716566e+01dB,1.79865630324907e+02°)
9.24698173938176e+03	(4.92791515182988e+01dB,1.79865320569990e+02°)
9.26829823379302e+03	(4.92791515651565e+01dB,1.79865010101011e+02°)
9.28966386779889e+03	(4.92791516122304e+01dB,1.79864698916325e+02°)
9.31107875467783e+03	(4.92791516595216e+01dB,1.79864387014276e+02°)
9.33254300796944e+03	(4.92791517070310e+01dB,1.79864074393209e+02°)
9.35405674147504e+03	(4.92791517547598e+01dB,1.79863761051477e+02°)
9.37562006925833e+03	(4.92791518027088e+01dB,1.79863446987406e+02°)
9.39723310564590e+03	(4.92791518508792e+01dB,1.79863132199337e+02°)
9.41889596522793e+03	(4.92791518992720e+01dB,1.79862816685605e+02°)
9.44060876285875e+03	(4.92791519478881e+01dB,1.79862500444530e+02°)
9.46237161365745e+03	(4.92791519967286e+01dB,1.79862183474439e+02°)
9.48418463300849e+03	(4.92791520457945e+01dB,1.79861865773647e+02°)
9.50604793656233e+03	(4.92791520950869e+01dB,1.79861547340476e+02°)
9.52796164023603e+03	(4.92791521446068e+01dB,1.79861228173231e+02°)
9.54992586021387e+03	(4.92791521943553e+01dB,1.79860908270227e+02°)
9.57194071294795e+03	(4.92791522443335e+01dB,1.79860587629766e+02°)
9.59400631515884e+03	(4.92791522945424e+01dB,1.79860266250144e+02°)
9.61612278383615e+03	(4.92791523449829e+01dB,1.79859944129656e+02°)
9.63829023623921e+03	(4.92791523956564e+01dB,1.79859621266603e+02°)
9.66050878989764e+03	(4.92791524465636e+01dB,1.79859297659263e+02°)
9.68277856261199e+03	(4.92791524977058e+01dB,1.79858973305923e+02°)
9.70509967245440e+03	(4.92791525490842e+01dB,1.79858648204868e+02°)
9.72747223776915e+03	(4.92791526006997e+01dB,1.79858322354368e+02°)
9.74989637717337e+03	(4.92791526525533e+01dB,1.79857995752703e+02°)
9.77237220955760e+03	(4.92791527046463e+01dB,1.79857668398131e+02°)
9.79489985408648e+03	(4.92791527569800e+01dB,1.79857340288929e+02°)
9.81747943019934e+03	(4.92791528095550e+01dB,1.79857011423346e+02°)
9.84011105761083e+03	(4.92791528623728e+01dB,1.79856681799645e+02°)
9.86279485631159e+03	(4.92791529154343e+01dB,1.79856351416074e+02°)
9.88553094656888e+03	(4.92791529687407e+01dB,1.79856020270881e+02°)
9.90831944892716e+03	(4.92791530222933e+01dB,1.79855688362316e+02°)
9.93116048420882e+03	(4.92791530760930e+01dB,1.79855355688618e+02°)
9.95405417351475e+03	(4.92791531301411e+01dB,1.79855022248017e+02°)
9.97700063822501e+03	(4.92791531844385e+01dB,1.79854688038750e+02°)
9.99999999999948e+03	(4.92791532389867e+01dB,1.79854353059044e+02°)
1.00230523807785e+04	(4.92791532937865e+01dB,1.79854017307121e+02°)
1.00461579027834e+04	(4.92791533488394e+01dB,1.79853680781206e+02°)
1.00693166885175e+04	(4.92791534041464e+01dB,1.79853343479510e+02°)
1.00925288607663e+04	(4.92791534597086e+01dB,1.79853005400245e+02°)
1.01157945425985e+04	(4.92791535155273e+01dB,1.79852666541619e+02°)
1.01391138573663e+04	(4.92791535716037e+01dB,1.79852326901839e+02°)
1.01624869287064e+04	(4.92791536279388e+01dB,1.79851986479094e+02°)
1.01859138805406e+04	(4.92791536845341e+01dB,1.79851645271596e+02°)
1.02093948370763e+04	(4.92791537413905e+01dB,1.79851303277517e+02°)
1.02329299228070e+04	(4.92791537985093e+01dB,1.79850960495056e+02°)
1.02565192625135e+04	(4.92791538558918e+01dB,1.79850616922394e+02°)
1.02801629812642e+04	(4.92791539135393e+01dB,1.79850272557703e+02°)
1.03038612044156e+04	(4.92791539714528e+01dB,1.79849927399166e+02°)
1.03276140576134e+04	(4.92791540296336e+01dB,1.79849581444945e+02°)
1.03514216667929e+04	(4.92791540880829e+01dB,1.79849234693213e+02°)
1.03752841581796e+04	(4.92791541468019e+01dB,1.79848887142122e+02°)
1.03992016582900e+04	(4.92791542057922e+01dB,1.79848538789838e+02°)
1.04231742939325e+04	(4.92791542650547e+01dB,1.79848189634513e+02°)
1.04472021922074e+04	(4.92791543245906e+01dB,1.79847839674294e+02°)
1.04712854805084e+04	(4.92791543844015e+01dB,1.79847488907323e+02°)
1.04954242865227e+04	(4.92791544444883e+01dB,1.79847137331741e+02°)
1.05196187382317e+04	(4.92791545048525e+01dB,1.79846784945687e+02°)
1.05438689639120e+04	(4.92791545654952e+01dB,1.79846431747289e+02°)
1.05681750921360e+04	(4.92791546264181e+01dB,1.79846077734679e+02°)
1.05925372517723e+04	(4.92791546876222e+01dB,1.79845722905977e+02°)
1.06169555719867e+04	(4.92791547491085e+01dB,1.79845367259300e+02°)
1.06414301822426e+04	(4.92791548108787e+01dB,1.79845010792765e+02°)
1.06659612123020e+04	(4.92791548729341e+01dB,1.79844653504480e+02°)
1.06905487922260e+04	(4.92791549352759e+01dB,1.79844295392553e+02°)
1.07151930523755e+04	(4.92791549979056e+01dB,1.79843936455087e+02°)
1.07398941234119e+04	(4.92791550608243e+01dB,1.79843576690173e+02°)
1.07646521362978e+04	(4.92791551240332e+01dB,1.79843216095901e+02°)
1.07894672222977e+04	(4.92791551875342e+01dB,1.79842854670373e+02°)
1.08143395129788e+04	(4.92791552513280e+01dB,1.79842492411659e+02°)
1.08392691402115e+04	(4.92791553154165e+01dB,1.79842129317844e+02°)
1.08642562361701e+04	(4.92791553798007e+01dB,1.79841765387003e+02°)
1.08893009333337e+04	(4.92791554444821e+01dB,1.79841400617207e+02°)
1.09144033644870e+04	(4.92791555094619e+01dB,1.79841035006516e+02°)
1.09395636627203e+04	(4.92791555747419e+01dB,1.79840668552999e+02°)
1.09647819614313e+04	(4.92791556403231e+01dB,1.79840301254709e+02°)
1.09900583943246e+04	(4.92791557062069e+01dB,1.79839933109700e+02°)
1.10153930954136e+04	(4.92791557723950e+01dB,1.79839564116019e+02°)
1.10407861990201e+04	(4.92791558388884e+01dB,1.79839194271710e+02°)
1.10662378397761e+04	(4.92791559056888e+01dB,1.79838823574811e+02°)
1.10917481526234e+04	(4.92791559727976e+01dB,1.79838452023362e+02°)
1.11173172728153e+04	(4.92791560402161e+01dB,1.79838079615386e+02°)
1.11429453359167e+04	(4.92791561079458e+01dB,1.79837706348911e+02°)
1.11686324778050e+04	(4.92791561759882e+01dB,1.79837332221960e+02°)
1.11943788346709e+04	(4.92791562443444e+01dB,1.79836957232543e+02°)
1.12201845430190e+04	(4.92791563130164e+01dB,1.79836581378678e+02°)
