;Scopy version,f4beeb1
;Exported on,Friday December 06/12/2024
;Device,M2K
;Nr of samples,1000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
749,1.98314e+06,-39.8059,-1.09927
750,2.00335e+06,-39.829,-1.05792
751,2.02376e+06,-39.8491,-0.305407
752,2.04438e+06,-39.7924,-0.760177
753,2.06521e+06,-39.8414,-2.11806
754,2.08625e+06,-39.8156,-2.13655
755,2.1075e+06,-39.8108,-1.05735
756,2.12898e+06,-39.809,-0.980947
757,2.15067e+06,-39.8534,-0.624668
758,2.17258e+06,-39.799,-0.791697
759,2.19471e+06,-39.803,-0.987103
760,2.21707e+06,-39.8705,-0.790484
761,2.23966e+06,-39.8229,-2.36512
762,2.26248e+06,-39.8977,-1.8628
763,2.28553e+06,-39.8243,-0.703341
764,2.30882e+06,-39.8718,0.144551
765,2.33234e+06,-39.8237,-1.42092
766,2.3561e+06,-39.8189,-1.41418
767,2.38011e+06,-39.7871,-1.38546
768,2.40436e+06,-39.7631,-1.43434
769,2.42885e+06,-39.8124,-1.77479
770,2.4536e+06,-39.8527,-0.186831
771,2.4786e+06,-39.8427,-1.6481
772,2.50385e+06,-39.8318,-0.811545
773,2.52936e+06,-39.8117,-1.99833
774,2.55513e+06,-39.866,-0.876182
775,2.58116e+06,-39.806,-1.23309
776,2.60746e+06,-39.8045,-0.892529
777,2.63403e+06,-39.8587,-1.47277
778,2.66086e+06,-39.8355,-1.44897
779,2.68797e+06,-39.828,-1.12693
780,2.71536e+06,-39.8719,-1.08998
781,2.74302e+06,-39.8881,-0.7687
782,2.77097e+06,-39.8043,-0.790723
783,2.7992e+06,-39.8573,-0.168534
784,2.82772e+06,-39.8685,-0.895283
785,2.85653e+06,-39.8877,-2.5319
786,2.88563e+06,-39.8692,-0.766695
787,2.91503e+06,-39.8607,-2.01842
788,2.94473e+06,-39.884,-0.47424
789,2.97473e+06,-39.853,-2.42891
790,3.00504e+06,-39.8839,-1.4665
791,3.03566e+06,-39.8971,-1.57679
792,3.06659e+06,-39.9187,-0.816691
793,3.09783e+06,-39.8023,-2.98723
794,3.12939e+06,-39.8714,-1.45954
795,3.16127e+06,-39.896,-2.14299
796,3.19348e+06,-39.9335,-1.92259
797,3.22602e+06,-39.8305,-1.82736
798,3.25889e+06,-39.8344,-1.77246
799,3.29209e+06,-39.8231,-0.15889
800,3.32563e+06,-39.8478,-2.63702
801,3.35951e+06,-39.9029,-1.09209
802,3.39374e+06,-39.8379,-1.22147
803,3.42832e+06,-39.8989,-2.00659
804,3.46325e+06,-39.8376,-1.9573
805,3.49853e+06,-39.871,-0.949309
806,3.53417e+06,-39.817,-2.20758
807,3.57018e+06,-39.8437,-2.11463
808,3.60656e+06,-39.7613,-2.21634
809,3.6433e+06,-39.7522,-0.255575
810,3.68042e+06,-39.8593,-3.3017
811,3.71792e+06,-39.8617,-1.00284
812,3.7558e+06,-39.8717,-2.54027
813,3.79406e+06,-39.866,-0.627681
814,3.83272e+06,-39.8466,-0.911751
815,3.87177e+06,-39.8832,0.0414592
816,3.91121e+06,-39.7914,0.743614
817,3.95106e+06,-39.8544,-0.256953
818,3.99132e+06,-39.9197,0.331167
819,4.03198e+06,-39.8484,-0.385976
820,4.07306e+06,-39.8262,-0.827105
821,4.11456e+06,-39.8794,0.601522
822,4.15648e+06,-39.8412,-0.0605227
823,4.19882e+06,-39.7508,-2.72731
824,4.2416e+06,-39.8018,-1.50394
825,4.28482e+06,-39.7386,-1.96745
826,4.32847e+06,-39.8382,-0.252008
827,4.37257e+06,-39.7981,0.632096
828,4.41712e+06,-39.8031,-0.72191
829,4.46213e+06,-39.8449,-0.124153
830,4.50759e+06,-39.8138,0.321309
831,4.55351e+06,-39.8185,-0.0372226
832,4.5999e+06,-39.7591,-1.59414
833,4.64677e+06,-39.7564,1.09318
834,4.69411e+06,-39.7111,-1.84251
835,4.74194e+06,-39.7117,0.50639
836,4.79025e+06,-39.7531,0.249773
837,4.83905e+06,-39.7281,-0.350987
838,4.88836e+06,-39.7347,1.36416
839,4.93816e+06,-39.6565,0.106152
840,4.98847e+06,-39.6776,0.889939
841,5.0393e+06,-39.7171,0.128978
842,5.09064e+06,-39.6177,-0.204719
843,5.1425e+06,-39.6166,1.75575
844,5.1949e+06,-39.7308,0.75642
845,5.24782e+06,-39.6752,0.318868
846,5.30129e+06,-39.6738,-1.03522
847,5.3553e+06,-39.6909,0.790663
848,5.40986e+06,-39.5842,0.0313777
849,5.46498e+06,-39.5027,0.143945
850,5.52066e+06,-39.6465,0.340735
851,5.57691e+06,-39.5559,2.43426
852,5.63373e+06,-39.5722,0.252746
853,5.69112e+06,-39.5091,-0.50839
854,5.74911e+06,-39.4824,-0.58596
855,5.80768e+06,-39.4597,-0.816424
856,5.86685e+06,-39.5061,1.77253
857,5.92662e+06,-39.5343,0.49187
858,5.98701e+06,-39.3939,0.394917
859,6.048e+06,-39.4479,0.00103895
860,6.10962e+06,-39.4218,1.13829
861,6.17187e+06,-39.4317,0.112543
862,6.23475e+06,-39.4114,0.856607
863,6.29827e+06,-39.3784,0.233807
864,6.36244e+06,-39.3156,-0.787778
865,6.42726e+06,-39.3417,0.26574
866,6.49275e+06,-39.3037,0.506369
867,6.5589e+06,-39.1921,0.97832
868,6.62572e+06,-39.2006,0.828309
869,6.69323e+06,-39.2537,0.977654
870,6.76142e+06,-39.2297,1.04029
871,6.83031e+06,-39.1625,-0.0386004
872,6.8999e+06,-39.11,0.411902
873,6.97019e+06,-39.1735,0.423692
874,7.04121e+06,-39.0949,0.753959
875,7.11295e+06,-39.0771,-0.212778
876,7.18542e+06,-39.0447,-0.173868
877,7.25862e+06,-39.054,0.207951
878,7.33258e+06,-39.0701,1.74684
879,7.40728e+06,-38.9892,-0.0220073
880,7.48275e+06,-38.9827,1.0907
881,7.55899e+06,-38.9142,-1.30164
882,7.636e+06,-38.9937,0.72092
883,7.7138e+06,-38.8937,-0.588651
884,7.79239e+06,-38.7993,0.608148
885,7.87178e+06,-38.8725,-0.283692
886,7.95198e+06,-38.7911,1.12213
887,8.033e+06,-38.7851,1.12114
888,8.11484e+06,-38.725,-0.392114
889,8.19752e+06,-38.7025,0.772425
890,8.28104e+06,-38.6469,-0.543331
891,8.36541e+06,-38.6134,-0.0922256
892,8.45064e+06,-38.6381,-0.876379
893,8.53673e+06,-38.5824,0.00321537
894,8.62371e+06,-38.5756,0.586274
895,8.71157e+06,-38.4228,0.113635
896,8.80033e+06,-38.4818,-1.80889
897,8.88999e+06,-38.467,0.315892
898,8.98056e+06,-38.4324,-0.933166
899,9.07206e+06,-38.4223,-1.29754
900,9.16449e+06,-38.3764,-0.0531553
901,9.25786e+06,-38.3194,-2.04064
902,9.35218e+06,-38.2798,-0.886048
903,9.44746e+06,-38.3124,-1.3601
904,9.54372e+06,-38.2678,0.263076
905,9.64095e+06,-38.2229,-2.24292
906,9.73918e+06,-38.1252,-2.17548
907,9.8384e+06,-38.1513,-0.117138
908,9.93864e+06,-38.1341,-0.717315
909,1.00399e+07,-38.0707,-2.94388
910,1.01422e+07,-38.0813,-2.20264
911,1.02455e+07,-38.0204,-2.59287
912,1.03499e+07,-37.9855,-2.54968
913,1.04553e+07,-37.8866,-1.36777
914,1.05619e+07,-37.9494,-2.77294
915,1.06695e+07,-37.8853,-2.78863
916,1.07782e+07,-37.7904,-1.95154
917,1.0888e+07,-37.7634,-2.28053
918,1.09989e+07,-37.7239,-2.43052
919,1.1111e+07,-37.7436,-4.67215
920,1.12242e+07,-37.5843,-1.58307
921,1.13385e+07,-37.5747,-4.66176
922,1.14541e+07,-37.5952,-3.87065
923,1.15708e+07,-37.4887,-2.65389
924,1.16886e+07,-37.523,-5.80637
925,1.18077e+07,-37.3961,-3.64288
926,1.1928e+07,-37.4251,-3.78985
927,1.20496e+07,-37.2763,-1.60907
928,1.21723e+07,-37.2276,-4.7803
929,1.22963e+07,-37.2347,-3.7914
930,1.24216e+07,-37.1687,-4.16237
931,1.25482e+07,-37.1529,-4.21365
932,1.2676e+07,-37.0893,-5.20045
933,1.28052e+07,-37.0072,-4.72743
934,1.29356e+07,-36.9073,-5.71234
935,1.30674e+07,-36.9075,-4.41965
936,1.32006e+07,-36.7784,-3.38093
937,1.33351e+07,-36.748,-4.4893
938,1.34709e+07,-36.5774,-4.62686
939,1.36082e+07,-36.5133,-4.32792
940,1.37468e+07,-36.3626,-2.74838
941,1.38869e+07,-36.2828,-4.02001
942,1.40283e+07,-36.1887,-3.72287
943,1.41713e+07,-36.0865,-3.17882
944,1.43157e+07,-35.9072,-4.90997
945,1.44615e+07,-35.8712,-5.40561
946,1.46088e+07,-35.6492,-4.55
947,1.47577e+07,-35.5602,-4.81331
948,1.4908e+07,-35.4488,-5.34154
949,1.50599e+07,-35.245,-5.9448
950,1.52134e+07,-35.1538,-5.77744
951,1.53684e+07,-34.9488,-5.17765
952,1.55249e+07,-34.7768,-7.0613
953,1.56831e+07,-34.663,-7.30895
954,1.58429e+07,-34.4126,-7.31842
955,1.60043e+07,-34.2569,-7.44523
956,1.61674e+07,-34.0072,-8.6637
957,1.63321e+07,-33.8249,-8.69046
958,1.64985e+07,-33.6073,-9.42227
959,1.66666e+07,-33.345,-9.88394
960,1.68364e+07,-33.1183,-10.3939
961,1.70079e+07,-32.8542,-11.3564
962,1.71812e+07,-32.6392,-12.3365
963,1.73562e+07,-32.3089,-13.4888
964,1.75331e+07,-32.0142,-13.6284
965,1.77117e+07,-31.7391,-14.3379
966,1.78922e+07,-31.361,-16.0112
967,1.80744e+07,-31.0178,-17.4258
968,1.82586e+07,-30.5875,-18.5093
969,1.84446e+07,-30.2371,-20.6281
970,1.86325e+07,-29.802,-22.6309
971,1.88224e+07,-29.3359,-25.0925
972,1.90141e+07,-28.8401,-27.8237
973,1.92079e+07,-28.3753,-30.373
974,1.94036e+07,-27.8656,-33.9507
975,1.96013e+07,-27.3334,-38.6148
976,1.9801e+07,-26.787,-44.1296
977,2.00027e+07,-26.241,-48.505
978,2.02065e+07,-25.8027,-55.5395
979,2.04124e+07,-25.5075,-64.7111
980,2.06203e+07,-25.3355,-72.5752
981,2.08304e+07,-25.3711,-81.7682
982,2.10426e+07,-25.6636,-89.8514
983,2.1257e+07,-26.1166,-98.3269
984,2.14736e+07,-26.705,-106.185
985,2.16924e+07,-27.3974,-112.991
986,2.19134e+07,-28.1649,-118.611
987,2.21367e+07,-28.9786,-122.835
988,2.23622e+07,-29.9114,-127.476
989,2.259e+07,-30.7607,-131.475
990,2.28202e+07,-31.5877,-133.666
991,2.30527e+07,-32.356,-136.417
992,2.32875e+07,-33.152,-138.388
993,2.35248e+07,-33.8403,-140.553
994,2.37645e+07,-34.6376,-141.01
995,2.40066e+07,-35.3269,-143.218
996,2.42512e+07,-36.0114,-143.431
997,2.44983e+07,-36.6392,-144.616
998,2.47479e+07,-37.3208,-145.442
999,2.5e+07,-38.4162,-144.752
